match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,win_1_2,winner_0_1,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,Average Strike Rate of Top 5 for team 1,Average Batting Average of Top 5 for team 1,Average Strike Rate of Top 5 for team 2,Average Batting Average of Top 5 for team 2,Average Economy of Bottom 5 Bowlers for team 1,Average Strike Rate of Bottom 5 Bowlers for team 1,Average Economy of Bottom 5 Bowlers for team 2,Average Strike Rate of Bottom 5 Bowlers for team 2,bowling1,bowling2,batting1,batting2,random,Unnamed: 36,random2,top5_batsmen_score_T1,top5_batsmen_score_T2,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,aadb,Unnamed: 45,score_ratio,Unnamed: 47,scoreinf,Unnamed: 49,more_boundary_1or2,Unnamed: 51,impact_score_ratio,Unnamed: 53,team1_count_50runs_last15,team2_count_50runs_last15,team1_winp_last5,team2_winp_last5,team1only_avg_runs_last15.1,team2only_avg_runs_last15,Total Wickets Taken by Team 1,Total Wickets Taken by Team 2,More Wickets Taken,result,pitch_type,Unnamed: 65,team1_win_team_score_last5,team2_win_team_score_last5,Unnamed: 68,hhhhh,Unnamed: 70,a1,b1,c1,d1,Unnamed: 75,overall_batting_again,overall_bowl_again,Unnamed: 78,bowling_khichadi,Unnamed: 80,kuchbhi,Unnamed: 82,todu1,todu2,Unnamed: 85,todu,Unnamed: 87,toss_adv,Unnamed: 89,friendly_to_ground,Unnamed: 91,new_toss_adv,Unnamed: 93,pom1,pom2,Unnamed: 96,top5_total_runs_T1,top5_average_strike_rate_T1,top5_batting_average_T1,top5_total_wickets_T1,top5_bowling_average_T1,top5_bowling_strike_rate_T1,top5_economy_T1,top5_bowling_dot_percentage_T1,top5_total_runs_T2,top5_average_strike_rate_T2,top5_batting_average_T2,top5_total_wickets_T2,top5_bowling_average_T2,top5_bowling_strike_rate_T2,top5_economy_T2,top5_bowling_dot_percentage_T2,Unnamed: 113,team1_score,team2_score,Unnamed: 116,acha1,acha2,achaa,batting_net,bowling_net,pom_net,Average Economy of Bottom 5 Bowlers for team net,Average Batting Average of Top 5 for team,,,,,final_day
9457517,Rr Rs,35790,5831622.0:6930580.0:7976590.0:298612.0:5736016.0:2437049.0:8127321.0:7084930.0:2875368.0:6486416.0:8131255.0,Cm Cs,40424,7864009.0:9307906.0:6532224.0:5736100.0:2820957.0:393182.0:8072056.0:7084972.0:6149268.0:2807412.0:6551978.0,Rr Rs,35790,1,0,Cm Cs,field,Se Ba Nl Sm Mr,Dhaka,23-01-2023,day/night match,Bh Pr Le,2022/23,14188,0.8,1.243902439,207,0,149.1333333,119.8776173,19.89450549,149.3306262,27.17404762,6.820783965,6.92864171,7.120332356,6.652585765,4.347826087,5.050505051,1.009384776,1.173174873,0.771756544,,0.860869565,52.56214495,60.40334881,,,269.2082435,47.06855311,5.719492649,,1.219392214,,1.973284089,,1,,0.925925926,,3,4,60,40,178,154.4615385,63,52,1,0.5,0,,0,0,,1,,0.802766454,0.732114176,0.957930561,1.041496037,,1.534880631,1.999426598,,0.860869565,,2.197328368,,16,11,,1,,1,,0,,0.5,,7,8,,1113,599.3880865,99.47252747,61,0,0,7.179190751,205.1210534,1044,746.6531311,135.8702381,47,0,0,0,210.0703463,,1489.847281,755.0090172,,1686.895702,934.0371557,1.806026336,2,2,2,2,2,,,,,1.049776794
9388518,Wn,18570,8417100.0:3913447.0:3083625.0:6718382.0:8187878.0:6718410.0:3083667.0:7907437.0:3834354.0:4950294.0:4950266.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8414699.0:8706179.0:7907661.0:1495731.0:8482788.0:3834319.0,Cy,17653,2,1,Cy,field,Bn Re Wn,Wellington,23-01-2023,day match,Sr Sh,2022/23,825,0.545454545,1.487804878,160.8,80,153.05,135.7272476,22.14166667,139.9684909,27.00699301,6.09086771,7.09293504,7.075560608,7.19706914,5.333333333,4.896907216,1.126450116,1.308895406,0.85280488,,1.089122807,61.39307954,73.45136628,,,275.6957385,49.14865968,5.60942537,,0.8908771,,0.823488254,,2,,0.157024793,,5,10,40,80,159.9285714,164.7333333,65,52,1,1,1,,0,0,,1,,0.969698585,0.819849387,0.860831819,0.985531041,,1.789547972,1.84636286,,1.089122807,,2.271023898,,4,6,,2,,1,,0,,1,,1,0,,1179,678.6362381,110.7083333,53,0,0,0,201.4148715,1616,699.8424546,135.034965,52,0,0,0,196.0833412,,1168.370706,1418.806766,,1273.936654,1527.240102,0.834143009,2,1,1,2,2,,,,,0.887566547
9272563,Me Rs,33942,1585457.0:5406540.0:46794.0:37351.0:1635773.0:7534687.0:7537067.0:3715697.0:4393402.0:1905847.0:6818776.0,Me Ss,33949,4003390.0:7960994.0:2669316.0:2275097.0:3901078.0:3737103.0:9070907.0:1829491.0:4012203.0:1945397.0:2656541.0,Me Rs,33942,1,0,Me Ss,field,Me Ct Gd,Melbourne,03-01-2023,night match,Bg Bh Le,2022/23,440,1.363636364,0.50617284,158.1333333,50,162.5,129.5346799,31.12857143,136.8410632,26.53803419,7.311874835,8.313269713,7.238063361,7.663761154,5.792044662,6.402266289,1.204474829,1.198380567,1.076673519,,0.904686622,76.2686574,70.88365572,,,266.3757431,57.66660562,4.619237429,,1.139941388,,1.087024464,,2,,0.727040816,,14,10,40,80,158.4666667,158.6666667,98,85,1,1,1,,0,0,,1,,0.946606792,1.172979551,1.010197683,1.084750626,,2.119586343,2.094948309,,0.904686622,,2.634700109,,14,7,,1,,1,,0,,0.5,,16,14,,1982,647.6733996,155.6428571,83,0,0,0,191.6884589,1544,684.205316,132.6901709,108,0,0,6.60518732,193.849906,,2402.51576,2210.176348,,2629.191144,2392.71631,1.09883112,1,2,1,1,1,,,,,0.998452796
9262210,Ga An Ws,36084,6818622.0:3715690.0:4069666.0:393014.0:4739552.0:4690188.0:5744850.0:4739580.0:4690328.0:284339.0:9266102.0,To Kt Rs,36126,4381761.0:1626526.0:130437.0:4230127.0:1613926.0:1934099.0:1613919.0:3715697.0:370397.0:3513362.0:9266095.0,Ga An Ws,36084,1,0,To Kt Rs,field,Pe Sm Ga,Providence,24-09-2022,night match,Cn Pr Le,2022,13915,1,1,151.2857143,50,150.3333333,139.107012,25.45066267,142.1611565,26.05769231,5.779360942,7.665495926,6.301152855,7.252457351,5.818181818,4.602739726,1.217958001,1.149960537,1.003458869,,1.264069264,71.81963696,69.54501165,,,281.2681685,51.50835498,5.460631942,,1.017121148,,0.598098092,,2,,0.316749585,,8,8,20,40,158.2,159.1333333,81,101,2,1,1,,0,0,,1,,0.978516322,0.976704398,0.91719104,1.056951534,,1.95522072,1.974142575,,1.264069264,,2.455379013,,10,3,,1,,2,,0,,0,,17,33,,1602,695.5350598,127.2533134,80,16.45454545,11.22727273,5.636363636,228.5586489,1568,710.8057824,130.2884615,74,20,13.58823529,13.86666667,212.5512266,,2464.186098,4120.036715,,2690.609558,4385.057205,0.613585965,1,1,2,2,2,,,,,1.021971337
9702727,Ht Hs,33928,5843200.0:4223883.0:3890963.0:6249256.0:1943647.0:7555673.0:8497866.0:2022957.0:7629747.0:5788418.0:3731307.0,Ph Ss,33935,4655384.0:8473429.0:7869994.0:4635658.0:3501889.0:1798705.0:3535853.0:5419574.0:3216569.0:1907352.0:7877232.0,Ph Ss,33935,2,1,Ht Hs,bat,Ph Sm,Perth,20-12-2023,day/night match,Bg Bh Le,2023/24,23841,1.071428571,0.405940594,174.0666667,20,146.3333333,144.5342728,41.3011655,165.2773962,41.91428571,6.212019222,8.14780252,6.401856655,7.801905209,4.916666667,6.015452539,1.295162883,1.229522952,0.951950628,,0.81733945,79.16545837,77.15025572,,,309.811669,83.21545121,3.723006539,,0.788840626,,1.004798152,,2,,2.26044226,,14,13,20,80,172.1333333,151.6666667,77,96,2,0.5,0,,0,0,,1,,0.874495098,0.985372047,0.970346504,1.04433498,,1.859867145,2.014681484,,0.81733945,,2.417722534,,12,19,,2,,1,,1,,1,,22,19,,1897,722.6713642,206.5058275,54,0,0,0,197.5270508,1676,826.386981,209.5714286,98,16.61538462,11.62962963,6.410714286,223.8563195,,3359.988378,3343.943627,,3608.999198,3623.486155,0.996001928,1,2,1,2,2,,,,,0.82198017
9330978,Ta,15413,5644176.0:6685664.0:1958683.0:3130007.0:6685650.0:2735123.0:6511238.0:2635247.0:8725485.0:4377862.0:5966148.0:8725492.0,Py,45947,4188001.0:8513728.0:8917208.0:8917096.0:2960957.0:8917229.0:2238228.0:8118207.0:8916991.0:8181214.0:8917264.0:8228520.0,Ta,15413,1,0,Py,field,Si Mh Sm Jr,Jaipur,18-10-2022,day/night match,Sd Mq Ai Ty,2022/23,4661,1.5,3.857142857,139.6,0,150.1666667,103.4876789,29.36538462,79.56960913,18.91666667,10.25,8.333333333,5.9,7.5,5.392156863,5.555555556,0.987012987,0.971014493,1.014897944,,0.970588235,21.46178365,16.66449819,,,183.057288,48.28205129,3.791414887,,1.508254426,,1.745216688,,1,,1,,2,1,60,40,137.2142857,157.2,2,8,2,1,1,,0,0,,1,,1.300593028,1.552355134,1.737288136,1.111111111,,2.852948162,2.848399247,,0.970588235,,3.563455853,,10,5,,1,,2,,0,,0,,1,1,,373,206.9753577,58.73076923,11,0,0,0,125.0992063,195,238.7088274,56.75,10,0,0,0,69.31216931,,278.4527631,159.5519713,,383.4924456,217.2768391,1.76499459,1,2,2,1,1,,,,,1.462419574
9250310,Hg Kg,146,2454416.0:2810793.0:3775141.0:2810772.0:1637341.0:2704127.0:6436436.0:3218277.0:7482894.0:280587.0:4434009.0,Ns,118,1635997.0:4502392.0:7253350.0:1539208.0:7891232.0:7905309.0:8354849.0:3083667.0:7732934.0:2436776.0:8947777.0,Ns,118,2,1,Hg Kg,bat,Qs Ss Cb Bo,Bulawayo,12-07-2022,day match,Ns tr of Ze,2022,1840,0.25,1,,0,180.5,0,0,133.0527316,24.17261905,0,0,8.354605434,7.873689054,6.188118812,5.699481865,,1.201646091,0.286205202,,1.085733573,1,45.77542473,,,133.0527316,24.17261905,5.50427454,,0.145368077,,0.107359648,,2,,0,,0,3,20,20,140,131.5,0,47,2,1,1,,0,0,,1,,0,0,0,0,,0,0,,1.085733573,,0,,14,14,,0,,2,,1,,1,,0,1,,0,0,0,25,0,0,0,224.4444444,479,665.2636578,120.8630952,72,0,0,0,209.199299,,107.2738892,999.2012014,,267.0516669,1157.880921,0.230638282,2,1,2,2,2,,,,,0.424472121
9823050,Hg Kg,146,3136531.0:2454416.0:3167317.0:3775141.0:2810793.0:1637341.0:2704127.0:7482894.0:280587.0:4434009.0:8174466.0,Ud Ab Es,202,8688952.0:7990828.0:8250115.0:2206637.0:8127279.0:8463783.0:4767482.0:9059035.0:8688973.0:2691688.0:8489816.0,Ud Ab Es,202,2,1,Ud Ab Es,field,Mi Ct Gd,Kathmandu,22-10-2023,day match,Ud Ab Es tr of Nl,2023/24,24044,1,1,134.2,100,142,105.2350175,28.56666667,115.179111,21.68076923,6.216904048,9.991046144,7.114020555,6.380374804,6.194690265,5.374592834,0.937027708,1.101449275,0.764965143,,1.152587825,36.66595278,50.02079602,,,220.4141285,50.2474359,4.386574649,,0.825360614,,0.716563759,,2,,0.096153846,,3,3,20,60,140,157.2142857,34,40,2,0.5,0,,0,0,,1,,0.913664089,1.317603927,0.873894586,1.565902702,,2.231268015,2.439797288,,1.152587825,,2.914202583,,17,17,,0,,1,,0,,0.5,,2,2,,458,526.1750877,142.8333333,28,0,0,0,241.1111111,840,575.895555,108.4038462,33,0,0,0,201.2261948,,451.0717802,629.492874,,642.5162247,804.9833519,0.798173308,2,1,2,2,1,,,,,0.883129764
9098837,Bh,188,3849663.0:6930580.0:3758565.0:393014.0:392188.0:6551978.0:4403426.0:5831622.0:2436356.0:6930286.0:2316327.0,An,293,5554212.0:6818622.0:5736100.0:3668356.0:5554282.0:181404.0:5736016.0:5554254.0:6399210.0:6818776.0:6819238.0,Bh,188,1,0,Bh,bat,Se Ba Nl Sm Mr,Dhaka,03-03-2022,day/night match,An tr of Bh,2021/22,14188,1.142857143,0.024390244,120.7333333,0,142.4333333,134.387938,24.65857143,131.5409249,19.51497835,6.273935991,7.32340286,6.365802629,6.647943624,4.315729699,4.78446234,1.123521682,1.204264871,1.098962431,,0.902030237,65.94676307,55.44768006,,,265.9288629,44.17354978,6.020092662,,1.115250779,,0.798716706,,2,,4.176470588,,7,6,60,60,132.3333333,156.9333333,88,74,1,0.5,0,,0,0,,1,,1.021643554,1.263571549,0.985568727,1.101604236,,2.285215103,2.087172963,,0.902030237,,2.737693595,,2,7,,2,,1,,0,,0.5,,16,13,,1491,671.9396901,123.2928571,70,0,0,0,213.7841742,1151,657.7046244,97.57489177,81,0,0,0,207.4655553,,1849.197572,2315.210834,,2024.711242,2498.197056,0.810468989,2,2,1,2,1,,,,,1.057044207
9290952,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:3479860.0:184960.0:2282125.0:7881845.0:3011735.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,2,1,Si La,field,Di Il Ct Sm,Dubai,06-09-2022,night match,Si La tr of Ud Ab Es,2022,17086,1.75,1,175,60,143.6666667,146.0086368,40.56344988,179.9256056,28.3761039,6.945651383,6.71188907,7.27025974,6.254273504,4.416212946,5.182667799,1.315763302,1.266713092,1.110076168,,0.852111908,90.4001973,77.19509885,,,325.9342424,68.93955378,4.727826401,,1.250278531,,1.861264644,,1,,5.079545455,,20,11,80,60,180.1333333,147.4,79,43,1,0.5,0,,0,0,,1,,0.811494486,1.429493281,0.955351202,1.073168461,,2.240987767,2.028519663,,0.852111908,,2.673753847,,2,5,,2,,1,,0,,0.5,,23,8,,2481,730.0431839,202.8172494,68,0,0,0,205.6209621,1836,899.6280281,141.8805195,57,0,0,0,202.2648455,,3678.692467,1976.44783,,3885.940852,2122.353768,1.830958114,1,2,1,2,1,,,,,1.173560458
9094378,Tt Rs,46731,1749075.0:1655436.0:3294444.0:130437.0:2535420.0:1626526.0:5788320.0:5516720.0:4012203.0:5404440.0:2654028.0,Sn Be,46738,2124002.0:2654014.0:2076192.0:3612286.0:2020332.0:6249256.0:3162487.0:8845850.0:3245689.0:8338357.0:1929619.0,Sn Be,46738,2,1,Sn Be,field,Te Re Bl Sn,Southampton,25-08-2022,night match,Te Hd Ms Cn,2022,8301,1.7,3.857142857,138.3571429,50,149.6,151.2164838,31.22263736,151.9682299,28.02307692,7.142324317,8.206587267,6.677351095,8.446428851,5.804907241,4.449152542,1.333790267,1.350667604,0.978067001,,1.304722009,84.72775028,81.14452586,,,303.1847137,59.24571428,5.117411738,,1.115049032,,1.16153088,,1,,0.819123506,,16,9,60,60,144.9333333,142.7333333,96,65,1,0.5,0,,0,0,,1,,0.995053268,1.114175915,1.069634383,0.97160438,,2.109229183,2.041238763,,1.304722009,,2.595742226,,9,7,,1,,1,,0,,0.5,,37,24,,1998,756.0824191,156.1131868,92,0,0,0,181.7761564,1800,759.8411496,140.1153846,62,0,0,0,159.9717306,,4105.078485,3534.1966,,4407.788947,3753.185292,1.174412827,2,1,1,1,1,,,,,1.188562083
9097353,Ks,22784,4171495.0:4160316.0:4167673.0:1863889.0:310883.0:3496933.0:2294837.0:4172083.0:4168086.0:4817014.0:3801300.0,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:2204950.0:1858961.0:6640164.0:2659502.0:4239493.0:2218376.0,Wn Pe,23869,2,1,Wn Pe,field,St Gs Pk Pt Eh,Port Elizabeth,18-02-2022,day match,CA T0 Ce,2021/22,1224,1.666666667,0.405940594,144.4285714,0,148.2,117.5402403,22.96285714,134.3304387,27.63939394,6.4,9.444444444,6.231594591,6.994007544,5.454545455,4.110738255,1.074957411,1.186011905,0.748530682,,1.32690167,48.21604667,57.61980254,,,251.870679,50.60225108,4.977459967,,0.815892933,,0.625593514,,2,,0.15,,4,2,20,40,140.2222222,143.25,19,61,2,0.5,0,,0,0,,1,,0.875008237,0.83080176,1.027024449,1.350362347,,1.705809997,2.377386796,,1.32690167,,2.535208576,,17,13,,1,,2,,0,,0,,2,7,,679,587.7012014,114.8142857,43,0,0,0,186.4544715,968,671.6521935,138.1969697,46,0,0,0,195.2772261,,687.502175,1098.959883,,857.0839636,1277.070774,0.671132706,2,1,2,1,2,,,,,0.853583866
9290651,Ed,20,4685568.0:1749075.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:2157770.0:1730658.0:1711492.0:3231437.0,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:5017144.0:3459623.0:2437049.0:8298779.0:8131255.0:8106713.0:6460614.0,Ed,20,1,0,Pn,field,Gi Sm Le,Lahore,02-10-2022,night match,Ed tr of Pn,2022,3828,1,0.672131148,181.6666667,40,161.3,155.5424395,37.29748252,137.1954525,38.4014652,7.080806535,7.840793689,7.191487461,7.018269243,6.912712361,4.623179227,1.378016086,1.262596325,1.006388044,,1.495229153,88.11793254,86.61908068,,,292.737892,75.69894772,3.86713291,,1.211767902,,1.433521106,,1,,2.445287107,,19,19,60,40,175.4,168.8,102,77,1,1,1,,0,0,,1,,1.133728827,0.971251548,0.984609453,1.117197619,,2.104980375,2.101807072,,1.495229153,,2.629321487,,9,18,,2,,1,,1,,0.5,,35,21,,2172,777.7121976,186.4874126,102,0,0,0,204.4399178,2318,685.9772626,192.007326,71,0,0,0,183.2888097,,4934.317355,3442.096062,,5236.093322,3710.411586,1.411189352,1,1,1,2,2,,,,,1.103033927
9222415,Ed,20,2162782.0:1749075.0:2178119.0:6381962.0:62432.0:4640824.0:1655436.0:1730658.0:1711492.0:3231437.0:2461129.0,Aa,27,1539236.0:7537004.0:1907163.0:37351.0:2275097.0:6249256.0:1611364.0:5788320.0:5788418.0:1905847.0:4132295.0,Ed,20,1,0,Aa,field,Ph Sm,Perth,09-10-2022,day/night match,Ed tr of Aa,2022/23,23841,0.863636364,1,184.5333333,100,149.0833333,152.7263025,35.40820513,160.681549,38.46190476,6.821001559,7.78096793,7.420511037,7.748851442,6.687565308,5.705552725,1.410466583,1.412280702,1.013385663,,1.172115241,91.75022092,88.13140062,,,313.4078515,73.87010989,4.242688307,,0.988222499,,1.10025963,,1,,1.488993711,,18,21,60,80,175.4,169.8666667,111,107,1,0.5,0,,0,0,,1,,0.950490604,0.920604566,0.919209139,1.004144677,,1.871095169,1.923353816,,1.172115241,,2.37022415,,13,17,,2,,1,,1,,1,,35,26,,2285,763.6315125,177.0410256,103,0,0,0,201.2928632,2194,803.4077449,192.3095238,85,17.66666667,12.6,15.74164074,188.7499571,,4502.344845,4092.074928,,4822.861991,4382.574911,1.100463104,2,1,1,2,2,,,,,1.015442998
9085376,Dm,6838,3293520.0:7651650.0:6257698.0:3501889.0:6402374.0:3622807.0:4174932.0:2100524.0:3218340.0:3216569.0:5231218.0,Ne,8987,4003390.0:1749075.0:3651472.0:125915.0:7328110.0:5516720.0:7215284.0:130437.0:34061.0:6019306.0:2904943.0,Ne,8987,2,1,Dm,bat,Tt Be Nm,Nottingham,01-07-2022,day/night match,Vy Bt,2022,251,0.875,0.024390244,172.8666667,0,146.8,147.6225932,26.14015873,137.7242972,20.74117216,7.554791532,7.468278374,7.713274248,8.651083628,4.712892741,6.427378965,1.342313788,1.261815454,0.840069626,,0.733252663,69.6933147,72.55168107,,,285.3468904,46.88133089,6.086578281,,1.217642634,,0.697549658,,2,,0.289556962,,6,7,20,60,175.6,167.8,101,84,1,0.5,0,,0,0,,1,,1.071870369,1.260302867,0.97945325,0.863276636,,2.332173235,1.842729886,,0.733252663,,2.621550535,,8,5,,1,,1,,1,,0.5,,3,22,,1424,738.1129658,130.7007937,78,0,0,6.923076923,178.3691973,1457,688.6214859,103.7058608,76,0,0,0,148.8324685,,1931.80526,2769.416111,,2058.152939,2963.949099,0.694395508,1,2,2,2,1,,,,,1.052349537
9680201,Ge Ts,49650,8363221.0:7195082.0:2398346.0:4381761.0:393014.0:3061225.0:6471870.0:4019259.0:3497171.0:2654028.0:5643700.0,Ja Ks,47501,6818622.0:5490582.0:6930230.0:2252452.0:4571244.0:1634611.0:8067002.0:8072056.0:7968225.0:6799456.0:6686658.0,Ja Ks,47501,2,1,Ge Ts,bat,Pe Il Ct Sm,Kandy,04-08-2023,night match,La Pr Le,2023,17534,1,1.24691358,180,0,153.0714286,141.5692112,24.90843823,136.4211355,30.96238095,6.899032068,7.530952538,6.13341434,7.071649784,5.098980204,6.175298805,1.234693878,1.173228346,0.887923248,,0.825705827,62.33550916,68.97838097,,,277.9903467,55.87081918,4.975591029,,0.918142245,,0.912235746,,2,,0.524355301,,8,8,40,40,128,147,84,73,1,1,1,,0,0,,1,,1.037736643,0.804474251,1.124827329,1.064949873,,1.842210894,2.189777202,,0.825705827,,2.511303402,,15,24,,2,,1,,0,,0.5,,26,23,,1291,707.846056,124.5421911,77,0,0,0,220.9728502,1512,682.1056773,154.8119048,85,0,0,5.5,218.9199497,,2415.623384,2648.025355,,2709.012524,2970.593335,0.911943244,1,2,1,1,2,,,,,0.916726232
9680320,Da Aa,47508,5490596.0:4403531.0:4403545.0:2104430.0:3260564.0:2335381.0:8146998.0:5047300.0:4403573.0:8277716.0:5786836.0,Be Ky,49657,8438926.0:5490624.0:2104409.0:348361.0:2420788.0:3459623.0:2998575.0:6710850.0:8106713.0:6818776.0:2270519.0,Be Ky,49657,2,1,Da Aa,bat,R Pa Sm Co,Colombo,20-08-2023,night match,La Pr Le,2023,7041,1.5,1.24691358,153.4,100,135.5666667,134.7055088,31.38731935,130.5515167,26.66805861,6.460033234,7.831261854,4.464180863,7.930823545,5.726495726,5.721716515,1.286695815,1.218831169,1.045470908,,1.000835276,77.20436389,71.86393763,,,265.2570255,58.05537796,4.569034512,,1.081084447,,1.122461316,,2,,1.527196653,,14,9,60,80,145.6666667,161.2857143,72,83,2,0.5,0,,0,0,,1,,1.031818796,1.176963041,1.447081432,0.987446236,,2.208781837,2.434527667,,1.000835276,,2.896424794,,12,12,,0,,1,,1,,0.5,,18,11,,1893,673.5275442,156.9365967,67,0,0,0,177.3826678,1745,652.7575834,133.340293,81,11,12,5.5,228.4092501,,2209.02961,1968.022932,,2429.982678,2174.386632,1.117548573,1,1,1,1,1,,,,,0.904671248
9749697,Ud Ab Es,202,9059000.0:8688952.0:8250115.0:2206637.0:8489816.0:8463783.0:7412943.0:8688868.0:8426291.0:9471244.0:2691688.0,Qr,1322,8406768.0:8464917.0:3007689.0:9785943.0:8464903.0:3977161.0:7412684.0:8991751.0:9785936.0:9785950.0:9785929.0,Ud Ab Es,202,1,0,Ud Ab Es,bat,Wt Ed Pk Il Ct Sm Da,Doha,20-09-2023,day/night match,Ud Ab Es tr of Qr,2023,20502,5,61,158.6,0,,126.4569211,30.81666667,0,0,6.245345269,7.010301222,0,0,5.068226121,5.833333333,1.124472574,,4.992058754,,0.868838764,46.45365355,1,,,126.4569211,30.81666667,4.10352367,,10.45160653,,10.17853138,,1,,1,,4,0,60,0,157.2142857,166,59,0,1,0,0,,0,0,,1,,1,1,1,1,,2,2,,0.868838764,,2.5,,8,12,,2,,2,,1,,0,,2,0,,832,632.2846054,154.0833333,48,0,0,0,203.1376596,0,0,0,7,0,0,0,187.5,,646.5148667,63.5175,,777.7699305,198.5175,3.91789102,2,2,1,1,1,,,,,3.482977485
9866338,Wn,18570,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,Oo,18360,2319638.0:8444855.0:6317142.0:4172706.0:7907444.0:7918280.0:8354716.0:7907479.0:7213856.0:4195827.0:3490150.0,Wn,18570,1,0,Wn,bat,Bn Re Wn,Wellington,21-12-2023,day/night match,Sr Sh,2023/24,825,0.666666667,0.672131148,157.4666667,100,149.5833333,126.824121,21.13809524,149.1625699,41.29071429,6.652167148,9.360734612,7.54375,7.5,5.601092896,4.545454545,1.133870968,1.223363286,1.120667701,,1.232240437,56.31974462,57.84719084,,,275.9866909,62.42880953,4.420822581,,0.945170249,,1.047077849,,2,,0.411764706,,3,5,40,20,159.9285714,168.4,56,35,1,0.5,0,,0,0,,1,,0.850240922,0.511933388,0.881811718,1.248097948,,1.36217431,2.129909666,,1.232240437,,2.163359101,,12,17,,2,,1,,0,,0.5,,2,0,,863,634.1206052,105.6904762,41,0,0,0,194.1232048,998,745.8128496,206.4535714,9,0,0,0,139.4607843,,871.1284087,831.9614529,,1018.777691,972.7457666,1.047321639,2,1,1,2,2,,,,,1.180737537
9388539,Cl Ds,17744,8212917.0:3558316.0:3834256.0:4949804.0:6496118.0:8354800.0:3083653.0:4950364.0:4170494.0:8447396.0:8435699.0,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:6317142.0:7918280.0:4950252.0:7907479.0:3490150.0:4195827.0:4359417.0,Oo,18360,2,1,Oo,field,Uy Ol Dn,Dunedin,29-01-2023,day match,Sr Sh,2022/23,5396,2.2,1.975609756,185,80,181.7857143,154.3058948,34.46268398,140.9378764,22.75047619,7.84957265,8.148148148,6.89060219,7.08707386,6.259314456,4.285714286,1.357688113,1.198463508,1.452796406,,1.460506706,77.49046745,51.45321418,,,295.2437712,57.21316017,5.160417119,,1.573667136,,1.537005249,,2,,2.027777778,,10,4,60,20,180.8333333,168.4,61,46,1,1,1,,0,0,,1,,1.094850432,1.514811545,1.139170777,1.14971966,,2.609661976,2.288890437,,1.460506706,,3.069614547,,3,14,,2,,1,,0,,0.5,,1,0,,1689,771.5294738,172.3134199,40,0,0,0,194.8646125,863,704.6893818,113.752381,14,0,0,5.5,170.971201,,1147.133449,746.3432212,,1245.079294,884.7317016,1.407295897,1,1,1,1,1,,,,,1.585704512
9097402,Ks,22784,4171495.0:4160316.0:4167673.0:1863889.0:3496933.0:2294837.0:4172083.0:4171180.0:3802378.0:4817014.0:4168086.0,Bd,22497,4239773.0:1941743.0:4172972.0:1556253.0:3845029.0:6624582.0:6624470.0:2753036.0:3062555.0:4175772.0:4874092.0,Ks,22784,1,0,Ks,bat,St Gs Pk Pt Eh,Port Elizabeth,22-02-2022,day match,CA T0 Ce,2021/22,1224,1.25,0.411764706,140.4444444,0,144,114.1864071,26.44525253,137.6532535,28.65750916,6.733333333,7.333333333,7.427904762,8.849206349,5.483028721,4.594594595,1.077697842,1.231457801,0.734696049,,1.193365074,49.64872966,55.20100768,,,251.8396606,55.10276169,4.570363678,,0.950881157,,0.953351522,,1,,1.428571429,,4,3,20,60,140.2222222,154.5714286,23,34,2,0.5,0,,0,0,,1,,0.829522036,0.922803597,0.906491608,0.828699552,,1.752325633,1.73519116,,1.193365074,,2.180126357,,13,14,,2,,2,,0,,0,,2,3,,830,570.9320356,132.2262626,41,0,0,6.284023669,178.577302,943,688.2662674,143.2875458,33,0,0,0,166.031746,,727.1108443,762.6891318,,873.5417651,914.1018302,0.955628505,2,1,2,2,2,,,,,0.997832995
